"","file","branch","model","predictors","accuracy"
"269",1,1,"LDA","channel_ip",0.832566697332107
"270",1,1,"QDA","channel_ip",0.835326586936523
"271",1,1,"SVM","channel_ip",0.831340079730144
"272",1,1,"NaiveBayes","channel_ip",0.831340079730144
"273",1,1,"Logistic Regression","channel_ip+channel_ip_app",0.850965961361546
"274",1,1,"LDA","channel_ip+channel_ip_app",0.84851272615762
"275",1,1,"QDA","channel_ip+channel_ip_app",0.840233057344373
"276",1,1,"SVM","channel_ip+channel_ip_app",0.849739343759583
"277",1,1,"NaiveBayes","channel_ip+channel_ip_app",0.831340079730144
"278",1,1,"Logistic Regression","device+channel_ip+channel_ip_app",0.849126034958602
"279",1,1,"LDA","device+channel_ip+channel_ip_app",0.848819380558111
"280",1,1,"QDA","device+channel_ip+channel_ip_app",0.785955228457528
"281",1,1,"SVM","device+channel_ip+channel_ip_app",0.849739343759583
"282",1,1,"NaiveBayes","device+channel_ip+channel_ip_app",0.831340079730144
"283",1,1,"Logistic Regression","device+channel+channel_ip+channel_ip_app",0.850045998160074
"284",1,1,"LDA","device+channel+channel_ip+channel_ip_app",0.849126034958602
"285",1,1,"QDA","device+channel+channel_ip+channel_ip_app",0.754676479607482
"286",1,1,"SVM","device+channel+channel_ip+channel_ip_app",0.850352652560564
"287",1,1,"NaiveBayes","device+channel+channel_ip+channel_ip_app",0.831340079730144
"288",1,1,"Logistic Regression","ip+device+channel+channel_ip+channel_ip_app",0.850659306961055
"289",1,1,"LDA","ip+device+channel+channel_ip+channel_ip_app",0.850965961361546
"290",1,1,"QDA","ip+device+channel+channel_ip+channel_ip_app",0.680159460288255
"291",1,1,"SVM","ip+device+channel+channel_ip+channel_ip_app",0.849739343759583
"292",1,1,"NaiveBayes","ip+device+channel+channel_ip+channel_ip_app",0.831340079730144
"293",1,1,"Logistic Regression","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.850352652560564
"294",1,1,"LDA","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.850965961361546
"295",1,1,"QDA","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.733210671573137
"296",1,1,"SVM","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.850045998160074
"297",1,1,"NaiveBayes","ip+device+channel+channel_app+channel_ip+channel_ip_app",0.831340079730144
"298",1,1,"Logistic Regression","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.850352652560564
"299",1,1,"LDA","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.850659306961055
"300",1,1,"QDA","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.773382398037412
"301",1,1,"SVM","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.850659306961055
"302",1,1,"NaiveBayes","ip+device+os+channel+channel_app+channel_ip+channel_ip_app",0.831340079730144
"303",1,1,"Logistic Regression","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850045998160074
"304",1,1,"LDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850659306961055
"305",1,1,"QDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.416436675866299
"306",1,1,"SVM","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850045998160074
"307",1,1,"NaiveBayes","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.831340079730144
"308",1,2,"Logistic Regression","channel_ip",0.988411588411588
"309",1,2,"LDA","channel_ip",0.988411588411588
"310",1,2,"QDA","channel_ip",0.988411588411588
"311",1,2,"SVM","channel_ip",0.988411588411588
"312",1,2,"NaiveBayes","channel_ip",0.0115884115884116
"313",1,2,"Logistic Regression","app+ip_app",0.988811188811189
"314",1,2,"LDA","app+ip_app",0.975624375624376
"315",1,2,"QDA","app+ip_app",0.977022977022977
"316",1,2,"SVM","app+ip_app",0.988411588411588
"317",1,2,"NaiveBayes","app+ip_app",0.0115884115884116
"318",1,2,"Logistic Regression","app+device+ip_app",0.989210789210789
"319",1,2,"LDA","app+device+ip_app",0.980819180819181
"320",1,2,"QDA","app+device+ip_app",0.990809190809191
"321",1,2,"SVM","app+device+ip_app",0.988811188811189
"322",1,2,"NaiveBayes","app+device+ip_app",0.0115884115884116
"323",1,2,"Logistic Regression","device+ip_app+channel_app+channel_ip",0.989010989010989
"324",1,2,"LDA","device+ip_app+channel_app+channel_ip",0.976423576423576
"325",1,2,"QDA","device+ip_app+channel_app+channel_ip",0.984615384615385
"326",1,2,"SVM","device+ip_app+channel_app+channel_ip",0.988811188811189
"327",1,2,"NaiveBayes","device+ip_app+channel_app+channel_ip",0.0115884115884116
"328",1,2,"Logistic Regression","device+os+ip_app+channel_app+channel_ip",0.989010989010989
"329",1,2,"LDA","device+os+ip_app+channel_app+channel_ip",0.975624375624376
"330",1,2,"QDA","device+os+ip_app+channel_app+channel_ip",0.983816183816184
"331",1,2,"SVM","device+os+ip_app+channel_app+channel_ip",0.988811188811189
"332",1,2,"NaiveBayes","device+os+ip_app+channel_app+channel_ip",0.0115884115884116
"333",1,2,"Logistic Regression","device+os+hour+ip_app+channel_app+channel_ip",0.989010989010989
"334",1,2,"LDA","device+os+hour+ip_app+channel_app+channel_ip",0.975424575424575
"335",1,2,"QDA","device+os+hour+ip_app+channel_app+channel_ip",0.983816183816184
"336",1,2,"SVM","device+os+hour+ip_app+channel_app+channel_ip",0.988811188811189
"337",1,2,"NaiveBayes","device+os+hour+ip_app+channel_app+channel_ip",0.0115884115884116
"338",1,2,"Logistic Regression","ip+app+device+os+channel+hour+channel_ip_app",0.989010989010989
"339",1,2,"LDA","ip+app+device+os+channel+hour+channel_ip_app",0.975424575424575
"340",1,2,"SVM","ip+app+device+os+channel+hour+channel_ip_app",0.988811188811189
"341",1,2,"NaiveBayes","ip+app+device+os+channel+hour+channel_ip_app",0.0115884115884116
"342",1,2,"Logistic Regression","ip+app+device+os+channel+hour+ip_app+channel_ip",0.989010989010989
"343",1,2,"LDA","ip+app+device+os+channel+hour+ip_app+channel_ip",0.975424575424575
"344",1,2,"SVM","ip+app+device+os+channel+hour+ip_app+channel_ip",0.988811188811189
"345",1,2,"NaiveBayes","ip+app+device+os+channel+hour+ip_app+channel_ip",0.0115884115884116
"346",1,3,"Logistic Regression","ip",0.849110075219833
"347",1,3,"LDA","ip",0.849110075219833
"348",1,3,"QDA","ip",0.843680474626549
"349",1,3,"SVM","ip",0.849110075219833
"350",1,3,"NaiveBayes","ip",0.849110075219833
"351",1,3,"Logistic Regression","ip+app",0.849110075219833
"352",1,3,"LDA","ip+app",0.849110075219833
"353",1,3,"QDA","ip+app",0.843918847335523
"354",1,3,"SVM","ip+app",0.849110075219833
"355",1,3,"NaiveBayes","ip+app",0.849110075219833
"356",1,3,"Logistic Regression","ip+app+os",0.849110075219833
"357",1,3,"LDA","ip+app+os",0.849110075219833
"358",1,3,"QDA","ip+app+os",0.834383938976586
"359",1,3,"SVM","ip+app+os",0.849110075219833
"360",1,3,"NaiveBayes","ip+app+os",0.849110075219833
"361",1,3,"Logistic Regression","ip+app+os+ip_app",0.849110075219833
"362",1,3,"LDA","ip+app+os+ip_app",0.849110075219833
"363",1,3,"QDA","ip+app+os+ip_app",0.79725076808984
"364",1,3,"SVM","ip+app+os+ip_app",0.849110075219833
"365",1,3,"NaiveBayes","ip+app+os+ip_app",0.849110075219833
"366",1,3,"Logistic Regression","ip+app+os+hour+ip_app",0.849110075219833
"367",1,3,"LDA","ip+app+os+hour+ip_app",0.849110075219833
"368",1,3,"QDA","ip+app+os+hour+ip_app",0.797727513507787
"369",1,3,"SVM","ip+app+os+hour+ip_app",0.849110075219833
"370",1,3,"NaiveBayes","ip+app+os+hour+ip_app",0.849110075219833
"371",1,3,"Logistic Regression","ip+app+device+os+hour+ip_app",0.849110075219833
"372",1,3,"LDA","ip+app+device+os+hour+ip_app",0.849110075219833
"373",1,3,"QDA","ip+app+device+os+hour+ip_app",0.202908147049476
"374",1,3,"SVM","ip+app+device+os+hour+ip_app",0.849110075219833
"375",1,3,"NaiveBayes","ip+app+device+os+hour+ip_app",0.849110075219833
"376",1,3,"Logistic Regression","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833
"377",1,3,"LDA","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833
"378",1,3,"QDA","ip+app+os+channel+hour+ip_app+channel_ip",0.787503972878483
"379",1,3,"SVM","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833
"380",1,3,"NaiveBayes","ip+app+os+channel+hour+ip_app+channel_ip",0.849110075219833
"381",1,3,"Logistic Regression","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833
"382",1,3,"LDA","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833
"383",1,3,"QDA","ip+app+device+os+channel+hour+ip_app+channel_ip",0.205106473143341
"384",1,3,"SVM","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833
"385",1,3,"NaiveBayes","ip+app+device+os+channel+hour+ip_app+channel_ip",0.849110075219833
"386",1,4,"Logistic Regression","ip_app",0.987052621844077
"387",1,4,"LDA","ip_app",0.987052621844077
"388",1,4,"QDA","ip_app",0.987052621844077
"389",1,4,"SVM","ip_app",0.987052621844077
"390",1,4,"NaiveBayes","ip_app",0.0129473781559234
"391",1,4,"Logistic Regression","channel_app+channel_ip",0.987052621844077
"392",1,4,"LDA","channel_app+channel_ip",0.987052621844077
"393",1,4,"QDA","channel_app+channel_ip",0.987052621844077
"394",1,4,"SVM","channel_app+channel_ip",0.987052621844077
"395",1,4,"NaiveBayes","channel_app+channel_ip",0.0129473781559234
"396",1,4,"Logistic Regression","device+channel_app+channel_ip",0.987052621844077
"397",1,4,"LDA","device+channel_app+channel_ip",0.987052621844077
"398",1,4,"QDA","device+channel_app+channel_ip",0.97798945713493
"399",1,4,"SVM","device+channel_app+channel_ip",0.987052621844077
"400",1,4,"NaiveBayes","device+channel_app+channel_ip",0.0129473781559234
"401",1,4,"Logistic Regression","device+channel+hour+channel_ip",0.987052621844077
"402",1,4,"LDA","device+channel+hour+channel_ip",0.987052621844077
"403",1,4,"QDA","device+channel+hour+channel_ip",0.978081938407472
"404",1,4,"SVM","device+channel+hour+channel_ip",0.987052621844077
"405",1,4,"NaiveBayes","device+channel+hour+channel_ip",0.0129473781559234
"406",1,4,"Logistic Regression","ip+device+channel+hour+channel_ip",0.987052621844077
"407",1,4,"LDA","ip+device+channel+hour+channel_ip",0.987052621844077
"408",1,4,"QDA","ip+device+channel+hour+channel_ip",0.977342088227134
"409",1,4,"SVM","ip+device+channel+hour+channel_ip",0.987052621844077
"410",1,4,"NaiveBayes","ip+device+channel+hour+channel_ip",0.0129473781559234
"411",1,4,"Logistic Regression","ip+device+os+channel+hour+channel_ip",0.987052621844077
"412",1,4,"LDA","ip+device+os+channel+hour+channel_ip",0.987052621844077
"413",1,4,"QDA","ip+device+os+channel+hour+channel_ip",0.976972163136965
"414",1,4,"SVM","ip+device+os+channel+hour+channel_ip",0.987052621844077
"415",1,4,"NaiveBayes","ip+device+os+channel+hour+channel_ip",0.0129473781559234
"416",1,5,"Logistic Regression","channel",0.818872017353579
"417",1,5,"LDA","channel",0.818655097613883
"418",1,5,"QDA","channel",0.818655097613883
"419",1,5,"SVM","channel",0.818872017353579
"420",1,5,"NaiveBayes","channel",0.821475054229935
"421",1,5,"Logistic Regression","channel+channel_ip_app",0.835357917570499
"422",1,5,"LDA","channel+channel_ip_app",0.841431670281996
"423",1,5,"QDA","channel+channel_ip_app",0.835574837310195
"424",1,5,"SVM","channel+channel_ip_app",0.829501084598699
"425",1,5,"NaiveBayes","channel+channel_ip_app",0.821475054229935
"426",1,5,"Logistic Regression","channel+channel_ip+channel_ip_app",0.834273318872017
"427",1,5,"LDA","channel+channel_ip+channel_ip_app",0.839045553145336
"428",1,5,"QDA","channel+channel_ip+channel_ip_app",0.830151843817787
"429",1,5,"SVM","channel+channel_ip+channel_ip_app",0.83058568329718
"430",1,5,"NaiveBayes","channel+channel_ip+channel_ip_app",0.821475054229935
"431",1,5,"Logistic Regression","channel+channel_app+channel_ip+channel_ip_app",0.848373101952278
"432",1,5,"LDA","channel+channel_app+channel_ip+channel_ip_app",0.844902386117137
"433",1,5,"QDA","channel+channel_app+channel_ip+channel_ip_app",0.837093275488069
"434",1,5,"SVM","channel+channel_app+channel_ip+channel_ip_app",0.848156182212581
"435",1,5,"NaiveBayes","channel+channel_app+channel_ip+channel_ip_app",0.821475054229935
"436",1,5,"Logistic Regression","app+channel+channel_app+channel_ip+channel_ip_app",0.849674620390455
"437",1,5,"LDA","app+channel+channel_app+channel_ip+channel_ip_app",0.843383947939263
"438",1,5,"QDA","app+channel+channel_app+channel_ip+channel_ip_app",0.838611713665944
"439",1,5,"SVM","app+channel+channel_app+channel_ip+channel_ip_app",0.84880694143167
"440",1,5,"NaiveBayes","app+channel+channel_app+channel_ip+channel_ip_app",0.821475054229935
"441",1,5,"Logistic Regression","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850108459869848
"442",1,5,"LDA","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.846637744034707
"443",1,5,"QDA","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.842516268980477
"444",1,5,"SVM","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.85119305856833
"445",1,5,"NaiveBayes","app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.821475054229935
"446",1,5,"Logistic Regression","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850759219088937
"447",1,5,"LDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.846637744034707
"448",1,5,"QDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.844251626898048
"449",1,5,"SVM","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.850542299349241
"450",1,5,"NaiveBayes","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.821475054229935
"451",1,5,"Logistic Regression","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.850759219088937
"452",1,5,"LDA","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.846854663774403
"453",1,5,"QDA","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.844902386117137
"454",1,5,"SVM","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.85119305856833
"455",1,5,"NaiveBayes","ip+app+channel+hour+ip_app+channel_app+channel_ip+channel_ip_app",0.821475054229935
"456",1,6,"Logistic Regression","ip",0.979917983355446
"457",1,6,"LDA","ip",0.979917983355446
"458",1,6,"QDA","ip",0.979917983355446
"459",1,6,"SVM","ip",0.979917983355446
"460",1,6,"NaiveBayes","ip",0.0200820166445543
"461",1,6,"Logistic Regression","app+ip_app",0.979737064286576
"462",1,6,"LDA","app+ip_app",0.975274393921119
"463",1,6,"QDA","app+ip_app",0.967736099384875
"464",1,6,"SVM","app+ip_app",0.979917983355446
"465",1,6,"NaiveBayes","app+ip_app",0.0200820166445543
"466",1,6,"Logistic Regression","app+channel+ip_app",0.979737064286576
"467",1,6,"LDA","app+channel+ip_app",0.975214087564829
"468",1,6,"QDA","app+channel+ip_app",0.967796405741165
"469",1,6,"SVM","app+channel+ip_app",0.979917983355446
"470",1,6,"NaiveBayes","app+channel+ip_app",0.0200820166445543
"471",1,6,"Logistic Regression","app+channel+ip_app+channel_app",0.979857676999156
"472",1,6,"LDA","app+channel+ip_app+channel_app",0.974972862139669
"473",1,6,"QDA","app+channel+ip_app+channel_app",0.962368833675069
"474",1,6,"SVM","app+channel+ip_app+channel_app",0.979978289711736
"475",1,6,"NaiveBayes","app+channel+ip_app+channel_app",0.0200820166445543
"476",1,6,"Logistic Regression","app+device+channel+ip_app+channel_app",0.979857676999156
"477",1,6,"LDA","app+device+channel+ip_app+channel_app",0.97443010493306
"478",1,6,"QDA","app+device+channel+ip_app+channel_app",0.959293209504282
"479",1,6,"SVM","app+device+channel+ip_app+channel_app",0.979978289711736
"480",1,6,"NaiveBayes","app+device+channel+ip_app+channel_app",0.0200820166445543
"481",1,6,"Logistic Regression","app+device+channel+ip_app+channel_app+channel_ip_app",0.979857676999156
"482",1,6,"LDA","app+device+channel+ip_app+channel_app+channel_ip_app",0.975153781208539
"483",1,6,"QDA","app+device+channel+ip_app+channel_app+channel_ip_app",0.959293209504282
"484",1,6,"SVM","app+device+channel+ip_app+channel_app+channel_ip_app",0.980038596068026
"485",1,6,"NaiveBayes","app+device+channel+ip_app+channel_app+channel_ip_app",0.0200820166445543
"486",1,6,"Logistic Regression","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446
"487",1,6,"LDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.975153781208539
"488",1,6,"QDA","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.958026776022193
"489",1,6,"SVM","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446
"490",1,6,"NaiveBayes","ip+app+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.0200820166445543
"491",1,6,"Logistic Regression","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446
"492",1,6,"LDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.97455071764564
"493",1,6,"QDA","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.957182487034133
"494",1,6,"SVM","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.979917983355446
"495",1,6,"NaiveBayes","ip+app+device+channel+ip_app+channel_app+channel_ip+channel_ip_app",0.0200820166445543
"496",1,7,"Logistic Regression","ip",0.722306525037936
"497",1,7,"LDA","ip",0.727870510875063
"498",1,7,"QDA","ip",0.745574102175013
"499",1,7,"SVM","ip",0.727870510875063
"500",1,7,"NaiveBayes","ip",0.465857359635812
"501",1,7,"Logistic Regression","ip+device",0.732928679817906
"502",1,7,"LDA","ip+device",0.733940313606474
"503",1,7,"QDA","ip+device",0.585230146686899
"504",1,7,"SVM","ip+device",0.733940313606474
"505",1,7,"NaiveBayes","ip+device",0.465857359635812
"506",1,7,"Logistic Regression","device+channel+channel_ip",0.752149721800708
"507",1,7,"LDA","device+channel+channel_ip",0.75113808801214
"508",1,7,"QDA","device+channel+channel_ip",0.585735963581184
"509",1,7,"SVM","device+channel+channel_ip",0.75113808801214
"510",1,7,"NaiveBayes","device+channel+channel_ip",0.465857359635812
"511",1,7,"Logistic Regression","device+channel+channel_ip+channel_ip_app",0.742033383915023
"512",1,7,"LDA","device+channel+channel_ip+channel_ip_app",0.74405665149216
"513",1,7,"QDA","device+channel+channel_ip+channel_ip_app",0.584724329792615
"514",1,7,"SVM","device+channel+channel_ip+channel_ip_app",0.74405665149216
"515",1,7,"NaiveBayes","device+channel+channel_ip+channel_ip_app",0.465857359635812
"516",1,7,"Logistic Regression","device+os+channel+channel_ip+channel_ip_app",0.742033383915023
"517",1,7,"LDA","device+os+channel+channel_ip+channel_ip_app",0.746585735963581
"518",1,7,"QDA","device+os+channel+channel_ip+channel_ip_app",0.645928174001012
"519",1,7,"SVM","device+os+channel+channel_ip+channel_ip_app",0.746585735963581
"520",1,7,"NaiveBayes","device+os+channel+channel_ip+channel_ip_app",0.465857359635812
"521",1,7,"Logistic Regression","device+os+channel+hour+channel_ip+channel_ip_app",0.742033383915023
"522",1,7,"LDA","device+os+channel+hour+channel_ip+channel_ip_app",0.741527567020739
"523",1,7,"QDA","device+os+channel+hour+channel_ip+channel_ip_app",0.65402124430956
"524",1,7,"SVM","device+os+channel+hour+channel_ip+channel_ip_app",0.741527567020739
"525",1,7,"NaiveBayes","device+os+channel+hour+channel_ip+channel_ip_app",0.465857359635812
"526",1,7,"Logistic Regression","app+device+os+channel+hour+channel_ip+channel_ip_app",0.743550834597876
"527",1,7,"LDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.742539200809307
"528",1,7,"QDA","app+device+os+channel+hour+channel_ip+channel_ip_app",0.644916540212443
"529",1,7,"SVM","app+device+os+channel+hour+channel_ip+channel_ip_app",0.742033383915023
"530",1,7,"NaiveBayes","app+device+os+channel+hour+channel_ip+channel_ip_app",0.465857359635812
"531",1,7,"Logistic Regression","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216
"532",1,7,"LDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216
"533",1,7,"QDA","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.655538694992413
"534",1,7,"SVM","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.74405665149216
"535",1,7,"NaiveBayes","app+device+os+channel+hour+channel_app+channel_ip+channel_ip_app",0.465857359635812
